"Ноутбук HP 14-ep0008ua 14"" (832T0EA) white",28399,https://cdn.27.ua/190/e0/2b/7397419_1.jpeg,/ua/shop/noutbuk-hp-14-ep0008ua-14-832t0ea-white.html
"Ноутбук HP 14-ep0011ua 14"" (834A9EA) silver",20555,https://cdn.27.ua/190/6c/39/7367737_1.jpeg,/ua/shop/noutbuk-hp-14-ep0011ua-14-834a9ea-silver.html
"Ноутбук HP ZBook Firefly 14 G9 14"" (6K3A6AV_V4) silver",41499,https://cdn.27.ua/190/47/11/7096081_9.jpeg,/ua/shop/noutbuk-hp-zbook-firefly-14-g9-14-6k3a6av-v4-silver.html
"Ноутбук 2E Complex Pro 14 Lite 14"" (NV41PZ-14UA21) ice crystal blue",20999,https://cdn.27.ua/190/f3/ff/7599103_6.jpeg,/ua/shop/noutbuk-2e-complex-pro-14-lite-14-nv41pz-14ua21-ice-crystal-blue.html
"Ноутбук 2E Imaginary 15 15,6"" (NL50GU1-15UA20) black",13235,https://cdn.27.ua/190/f4/05/7599109_20.jpeg,/ua/shop/noutbuk-2e-imaginary-15-15-6-nl50gu1-15ua20-black.html
"Ноутбук HP 14-em0021ua 14"" (91M30EA) natural silver",25899,https://cdn.27.ua/190/f5/2b/7796011_1.jpeg,/ua/shop/noutbuk-hp-14-em0021ua-14-91m30ea-natural-silver.html
"Ноутбук 2E Imaginary 15 15,6"" (NL50GU1-15UA29) black",19799,https://cdn.27.ua/190/14/4b/7672907_5.jpeg,/ua/shop/noutbuk-2e-imaginary-15-15-6-nl50gu1-15ua29-black.html
"Ноутбук HP Pavilion 15-eg3001ua 15,6"" (826F0EA) natural silver",36999,https://cdn.27.ua/190/ae/5b/7843419_1.jpeg,/ua/shop/noutbuk-hp-pavilion-15-eg3001ua-15-6-826f0ea-natural-silver.html
"Ноутбук HP 255 G9 15,6"" (6S7B1EA) gray",40399,https://cdn.27.ua/190/53/73/7230323_1.jpeg,/ua/shop/noutbuk-hp-255-g9-15-6-6s7b1ea-gray.html
"Ноутбук Lenovo V15 G3 IAP 15,6"" (82TT00KMRA) business black",29299,https://cdn.27.ua/190/f9/19/7600409_11.jpeg,/ua/shop/noutbuk-lenovo-v15-g3-iap-15-6-82tt00kmra-business-black.html
